experiment,subject,condition,social_type,word_count,question_count,demir_modal_rate,demir_verb_rate,demir_adverb_rate,demir_adjective_rate,demir_quantifier_rate,demir_noun_rate,demir_total_rate,fung_interpersonal_rate,fung_referential_rate,fung_structural_rate,fung_cognitive_rate,fung_total_rate,nonfluency_rate,liwc_filler_rate,disfluency_rate,like_rate,tom_rate,politeness_rate,sentiment,quality,connectedness
Human,sub-006,bot,nonsocial,48.629629629629626,0.37037037037037035,0.008483931682800431,0.021945495123776,0.008793272017345359,0.0006002400960384153,0.007426216529961459,0.0006002400960384153,0.04784939554596008,0.0572412898617214,0.07878226190063546,0.07748902560708026,0.021283406313394607,0.13822480511552449,0.0005882352941176471,0.008538972773860277,0.009127208067977925,0.013310087382010269,0.008977293103033563,0.0018902665961489493,0.7748882352941177,3.2,2.6
Human,sub-006,bot,social,62.857142857142854,0.42857142857142855,0.003624582552974245,0.03172779433602844,0.0071436465668885275,0.0024154589371980675,0.001464135129797082,0.0,0.04637561752288636,0.0646008357305507,0.0784503381656641,0.0789565660241,0.029307468194460378,0.14285476536647296,0.0028265107212475634,0.003464666350128905,0.006291177071376468,0.003438072100043931,0.002442736468844336,0.0,0.7564944444444444,3.0,2.7
Human,sub-006,hum,nonsocial,50.107142857142854,0.6785714285714286,0.01611920555385489,0.015788424121871716,0.011213299681848025,0.0003494060097833683,0.008076510966767213,0.0,0.051546846334125214,0.04710173320912023,0.07767710337737116,0.08002850176317929,0.024106289423834935,0.1193382943952886,0.0038436517944714665,0.004875624345037987,0.008719276139509454,0.009519050046384505,0.0036126773793463407,0.0012919896640826874,0.7679166666666667,3.1,2.7
Human,sub-006,hum,social,46.57142857142857,0.4642857142857143,0.009760679959648489,0.018441358137933784,0.006639843605073347,0.0,0.004740546687375308,0.0030841872614024513,0.04266661565143338,0.05440444701033785,0.06833872109305343,0.081527460975118,0.025118853142749236,0.12585886648252112,0.006449487804740864,0.0073401574385051965,0.013789645243246058,0.005526826319137618,0.00397935397935398,0.0019179894179894182,0.8259277777777778,3.0,2.7
Human,sub-007,bot,nonsocial,33.46875,0.34375,0.006015412573997688,0.026683965839052484,0.012874429206463272,0.0,0.009187897539143265,0.0,0.05476170515865671,0.08286037448168909,0.06379757767244792,0.07797782063037713,0.02764917016466228,0.14615682388532864,0.0029644268774703555,0.00317508064841906,0.006139507525889415,0.011839510871434396,0.0036041595732606967,0.004812834224598931,0.8285227272727272,2.6,2.2
Human,sub-007,bot,social,36.3235294117647,0.14705882352941177,0.006831064802079295,0.03323005084579851,0.01525576391817839,0.0,0.0025362318840579713,0.0,0.057853111450114174,0.0916502645287076,0.05663496726542571,0.057216675460008186,0.04358393603974825,0.14015518441024052,0.003655947794637943,0.0016296259190654628,0.005285573713703405,0.014670002594665098,0.00662569552070723,0.003533882068759267,0.7758347826086957,2.6,2.6
Human,sub-007,hum,nonsocial,34.54838709677419,0.45161290322580644,0.005091516670464039,0.02064490560578826,0.015476788617469003,0.0,0.005889173981194267,0.0,0.04710238487491557,0.07985676679758073,0.05272106377051179,0.045093335924137064,0.04627899103701548,0.12913504298996661,0.0064918707023970176,0.0026042172615000033,0.009096087963897022,0.027811984539412,0.00348311202928366,0.0012531328320802004,0.7393904761904763,3.3,3.0
Human,sub-007,hum,social,32.73529411764706,0.14705882352941177,0.005163624254533345,0.026285368336287977,0.011851672389090547,0.0,0.004351812115490085,0.0,0.04765247709540196,0.08197752101534478,0.0556308435703792,0.06048250903447858,0.04030661564729334,0.13250284953784755,0.0008264462809917355,0.0014724042937209081,0.0022988505747126436,0.020991330992989107,0.0007836990595611285,0.0,0.6259454545454545,2.9,2.7
Human,sub-008,bot,nonsocial,9.425531914893616,0.0,0.005496974657743111,0.01463753637666681,0.028184034807322,0.0,0.0165096023416863,0.001976284584980237,0.06680443276839845,0.028885518481069544,0.056758222710314915,0.03922996090204195,0.019806763285024155,0.08733119203960375,0.0,0.0,0.0,0.012215320910973085,0.0,-0.003914709312010661,0.45296956521739135,2.625,2.25
Human,sub-008,bot,social,13.105263157894736,0.0,0.009369967793880838,0.043110959798939336,0.008127920016378064,0.0,0.007639419404125286,0.0,0.06824826701332352,0.04174626200368444,0.025874740605081943,0.02517387173452554,0.03163190177256674,0.0716467675040965,0.0,0.002173913043478261,0.002173913043478261,0.002557544757033248,0.002173913043478261,0.0,0.4223739130434783,3.125,2.25
Human,sub-008,hum,nonsocial,13.114285714285714,0.0,0.004685390224142587,0.018846018243466257,0.019692300360597926,0.0,0.021455322834868035,0.0,0.0646790316630748,0.04575743656000523,0.03011034596573349,0.021683057280883367,0.02803288139452378,0.07775814169398068,0.0,0.0,0.0,0.012284951787898525,0.0,0.001358695652173913,0.41903478260869564,3.375,3.0
Human,sub-008,hum,social,10.363636363636363,0.0,0.004417293233082707,0.026294773075195482,0.019243295404286116,0.0,0.004146730462519936,0.0,0.054102092175084236,0.04093094618034261,0.03554224931079151,0.038688341569786996,0.023426277646262317,0.07586597892029526,0.0016129032258064516,0.0,0.0016129032258064516,0.0020833333333333333,0.0,0.0,0.560755,3.375,3.0
Human,sub-009,bot,nonsocial,49.55555555555556,0.0,0.006779866447563631,0.020281849192681643,0.012880560168764441,0.0,0.004788318040391391,0.0,0.044730593849401104,0.09770152674445087,0.0720699523455771,0.06956788288644102,0.04193649411707433,0.15579936865697588,0.0014262170385395537,0.00608985195113912,0.007516068989678674,0.01845302540819353,0.004150375171616957,0.0023522714225573116,0.9491764705882353,2.7,2.5
Human,sub-009,bot,social,59.8,0.04,0.009021684481168657,0.02605882958343199,0.009637262099168356,0.0,0.0045346829144558756,0.0,0.049252459078224876,0.09599403893439813,0.0659520525384301,0.062401393003657254,0.0533384779231661,0.15802532028746544,0.00435455296308664,0.0203906105361051,0.024745163499191744,0.018688238576229425,0.01695085584635041,0.005746909651323294,0.7895533333333333,2.7,2.6
Human,sub-009,hum,nonsocial,54.857142857142854,0.0,0.010410007089437998,0.02757667691375094,0.013089059732058823,0.0,0.007244988161596712,0.000949667616334283,0.05927039951317876,0.11180256296585697,0.07927679197250798,0.07322000739358538,0.05375712537858504,0.18172181227882486,0.005024270900259248,0.006675155073480696,0.011699425973739944,0.02987680385417541,0.0049355366671956225,0.0022637191666249074,0.8904333333333333,3.1,3.2
Human,sub-009,hum,social,54.76,0.0,0.008975053903045866,0.027107832493597068,0.005611458834652436,0.0006116207951070337,0.0010498687664041995,0.0009950248756218905,0.04435085966842849,0.08842038214097207,0.08005661840139182,0.07225311545747568,0.042576493488065276,0.1617225725038871,0.004845900368288428,0.01046085713883394,0.015306757507122367,0.01507999683695819,0.009785761786077419,0.004345374833120707,0.9342133333333333,2.6,2.6
Human,sub-010,bot,nonsocial,35.096774193548384,0.2903225806451613,0.002293589207099665,0.02676708348004006,0.021327315867983736,0.0,0.003540571936798352,0.0,0.053928560491921816,0.12094991101744251,0.051895097480644393,0.0595140733901491,0.06793921634112368,0.16489615177079353,0.008203965037444697,0.006622019091269087,0.014825984128713785,0.04738623881166009,0.0036071449336755454,0.0,0.7899142857142858,2.9,2.5
Human,sub-010,bot,social,40.71875,0.21875,0.005764225325353852,0.02420580097006743,0.011570886363296017,0.0,0.005571637506133642,0.001336898395721925,0.048449448560572865,0.08251055435432272,0.054139253243002644,0.04817874213717117,0.0523822584955221,0.14015001812943498,0.008490934589373524,0.00636893918082381,0.014859873770197334,0.02752126007985521,0.0030654292081769095,0.0005107252298263534,0.8021272727272727,3.0,2.8
Human,sub-010,hum,nonsocial,32.15625,0.1875,0.0041682423334453815,0.025404943732959283,0.010346903720216039,0.0,0.003645833333333333,0.0,0.04356592311995404,0.12213104960704245,0.05249459905757594,0.03856509385820857,0.07361224116154097,0.1622518446601341,0.009062818194982829,0.004638349670062144,0.013701167865044973,0.050955860239495006,0.0013774104683195593,0.0,0.7951681818181818,3.1,3.1
Human,sub-010,hum,social,46.206896551724135,0.10344827586206896,0.008389644033984869,0.026342020639065423,0.006389401774327741,0.0,0.008590484013446862,0.0,0.04971155046082489,0.1050549518517296,0.047909094851268395,0.05518898697049393,0.07275201459828824,0.1508667016597328,0.0054485870114942166,0.00247533972546044,0.007923926736954657,0.04679980040733214,0.0005370569280343716,0.0009398496240601503,0.8873526315789474,2.8,2.9
Human,sub-011,bot,nonsocial,28.36111111111111,0.08333333333333333,0.014004697589507224,0.015919780941257726,0.01107583815464458,0.0,0.00570202812382806,0.0,0.046702344809237586,0.06320213551375914,0.04997666138777685,0.03687543076549093,0.02358029962981809,0.11177811621634197,0.0009975800638451241,0.0016025641025641025,0.0026001441664092262,0.014347255708120975,0.0008012820512820513,0.0035447130624138437,0.48195769230769225,3.2,3.3
Human,sub-011,bot,social,35.774193548387096,0.06451612903225806,0.014956972345410824,0.016988668996473326,0.015145136081731478,0.0,0.007442431911481247,0.0007107320540156361,0.05524394138911251,0.040465968022819175,0.05374597175952299,0.04516400015544283,0.02242960303806586,0.09632607122545125,0.0019345238095238096,0.0042136935958838806,0.006148217405407689,0.004209242735954317,0.0074450511982436145,0.0,0.48263333333333336,3.1,2.4
Human,sub-011,hum,nonsocial,29.08108108108108,0.13513513513513514,0.011086002149871306,0.007795070495035432,0.018796317839943674,0.001122334455667789,0.006197859398302367,0.0,0.04499758433882057,0.055284565794602496,0.04401145781666669,0.04290916764826932,0.020685461307174212,0.0999392792922108,0.0007558578987150415,0.0033911837434872664,0.0041470416422023084,0.010888764013764015,0.001520626317374285,0.0,0.5142407407407407,3.5,3.2
Human,sub-011,hum,social,31.676470588235293,0.11764705882352941,0.009258984663532104,0.029062003338113346,0.014822705568841944,0.0,0.006376400298779473,0.0015432098765432098,0.06106330374581007,0.05762331439283528,0.043855611907557566,0.03338556765725766,0.02402574670066351,0.09789593112931107,0.0,0.0032526115859449188,0.0032526115859449188,0.00818228563934871,0.0,0.0,0.6065541666666666,3.6,3.0
Human,sub-012,bot,nonsocial,31.242424242424242,0.24242424242424243,0.007378376039328558,0.03734195382781989,0.008005086675458142,0.001890359168241966,0.004999707417912438,0.000945179584120983,0.06056066271288198,0.07733224919914324,0.05978506301650663,0.03929587765059865,0.03825039103914668,0.12451268232340226,0.0,0.0,0.0,0.014385666896106875,0.0,0.006429698457223002,0.6721130434782608,3.5,3.4
Human,sub-012,bot,social,35.121212121212125,0.21212121212121213,0.01294762458418997,0.04140464721984594,0.014179618817126005,0.0,0.0025812964164683826,0.0,0.0711131870376303,0.0639989110314437,0.055204173262921326,0.038100721473743715,0.031077013261545983,0.1160672814782553,0.0,0.002628084967309992,0.002628084967309992,0.010806657630175734,0.004108078812815996,-0.0004687591269300416,0.6239652173913044,2.8,2.4
Human,sub-012,hum,nonsocial,36.696969696969695,0.2727272727272727,0.005873866979418635,0.022283398355378292,0.015139993857889732,0.00036231884057971015,0.006739300921720581,0.0009057971014492753,0.051304676056436224,0.08680439153600528,0.06982485959195203,0.051990482416289174,0.033170406046014296,0.15371114405603467,0.00036231884057971015,0.0005646527385657821,0.0009269715791454923,0.021346912267089777,0.0,0.002075098814229249,0.697304347826087,2.6,2.3
Human,sub-012,hum,social,36.45454545454545,0.15151515151515152,0.011974017780158082,0.03256463103972088,0.013192991556887067,0.0,0.0022889329771352243,0.0,0.060020573353901256,0.08233369403528161,0.06364811204494035,0.047277504412582466,0.04459305321900589,0.13511848751882738,0.0021560367343499876,0.005167671009916999,0.007323707744266986,0.01825927548455668,0.004745126832194694,0.0031929440531591065,0.5134272727272727,2.8,2.4
Human,sub-013,bot,nonsocial,57.583333333333336,0.0,0.00908456947050093,0.011151113649151296,0.013352994206030864,0.0,0.005072143276774141,0.0,0.03866082060245723,0.07677565074774803,0.08008440795844558,0.050495942934065244,0.03051507794102019,0.15821421614425463,0.0006009615384615385,0.006459473804177272,0.00706043534263881,0.02295436179162275,0.000651890482398957,0.0004977892301835965,0.8546,2.8,2.3
Human,sub-013,bot,social,68.08695652173913,0.08695652173913043,0.008685444170605194,0.02165060262553494,0.012714514583782617,0.0013344143778926388,0.00596360726047621,0.0,0.0503485830182916,0.06442520218799586,0.07628918084967723,0.05939346032764096,0.029805574657916615,0.13806177435192904,0.0021668472372697724,0.002426944337419275,0.004593791574689048,0.024754775453434442,0.0003301419610432486,0.0007878386798816593,0.6687,2.7,2.5
Human,sub-013,hum,nonsocial,60.82608695652174,0.13043478260869565,0.010409674099882079,0.015703269280024815,0.0183961144502881,0.0,0.010361336167527,0.0016025641025641025,0.05647295810028609,0.06260959630069649,0.0676975396802358,0.041523902828885045,0.028307505459180808,0.13096870321242265,0.003205128205128205,0.0033406377862816774,0.0065457659914098815,0.023541642950599854,0.00113988155326738,-0.0032306582306582303,0.6991307692307692,3.4,3.6
Human,sub-013,hum,social,65.77272727272727,0.045454545454545456,0.012301129720103122,0.024740578467329518,0.0124716707412968,0.0007309941520467836,0.009956836918042498,0.0007309941520467836,0.060932204150865504,0.07086042058358714,0.0575021299764203,0.04171006482233509,0.03792162625836882,0.12580835088204906,0.005846494787727621,0.0014289472425503419,0.007275442030277963,0.03344044298068865,0.001969984952878752,0.001144990275425058,0.902575,3.4,3.1
Human,sub-014,bot,nonsocial,45.791666666666664,0.0,0.01005911922297847,0.03003628266655447,0.011166497420379642,0.0,0.0025572842998585576,0.0,0.05381918360977113,0.06899993313278495,0.060615555445234136,0.054136791662955056,0.04038870036344255,0.12629009175262226,0.0018621084797555386,0.0,0.0018621084797555386,0.017285802998069092,0.0,0.0007072135785007072,0.8986000000000001,4.0,4.0
Human,sub-014,bot,social,56.32,0.0,0.010672927842485396,0.022826159125226776,0.011616716565989928,0.00043572984749455336,0.000980392156862745,0.0014161220043572985,0.047948047542416695,0.057400250709555053,0.05561425757383073,0.045306300115229715,0.03810830090836941,0.10220632217594208,0.0029411764705882357,0.0016470588235294116,0.004588235294117647,0.011436436432484964,0.0016470588235294116,-6.0342909843189484e-05,0.6831266666666667,4.0,4.0
Human,sub-014,hum,nonsocial,49.69230769230769,0.038461538461538464,0.003931109372919718,0.024226521434185324,0.011778494343152191,0.0,0.0024084969886903483,0.0,0.04234462213894758,0.07851307554090417,0.0401687327531637,0.03943548010122654,0.04365284498905138,0.11291997162883982,0.0026483050847457626,0.0012737086359967714,0.0039220137207425345,0.022207054499856334,0.0026756509918864956,0.0024749705301389067,0.91658125,4.0,4.0
Human,sub-014,hum,social,61.38461538461539,0.0,0.01122072504466049,0.030049600079257208,0.004660886642895833,0.0,0.0,0.0008477294597443065,0.04677894122655784,0.0765781836815028,0.044012020328067565,0.04488964842764244,0.04157089690031397,0.1087602757311869,0.005562804921796527,0.0,0.005562804921796527,0.012464116620348695,0.0006793478260869565,0.0020348524024994615,0.81956875,4.0,4.0
Human,sub-015,bot,nonsocial,35.96666666666667,0.23333333333333334,0.004985442082555765,0.021184950884210782,0.008887852413266494,0.0,0.001367053998632946,0.0004576659038901602,0.03688296528255614,0.06973919330635885,0.06335746767566883,0.046086720994715405,0.038524965458895395,0.13494355001029587,0.001594896331738437,0.010466017950866411,0.012060914282604848,0.027720656667915473,0.0008488964346349745,0.003289473684210526,0.7502157894736842,3.2,3.1
Human,sub-015,bot,social,38.48275862068966,0.13793103448275862,0.016215992975775164,0.029846336075298692,0.017863799639006955,0.0,0.010682472056678594,0.0013227513227513227,0.07593135206951072,0.06516156377154804,0.06792737207893222,0.07814090146145954,0.03722460336412411,0.14329824714069478,0.001875194522253346,0.0096334904573564,0.011508684979609746,0.015494116598762854,0.0017551133222775013,0.0010582010582010583,0.6779833333333333,2.9,2.7
Human,sub-015,hum,nonsocial,39.82142857142857,0.0,0.01167141213768799,0.0334514173190614,0.017588350898433646,0.0,0.006603568197771097,0.0,0.06931474855295412,0.08795054804055907,0.07001228526078909,0.05181562750150952,0.050194919867426524,0.15657435711584,0.0021537104870438203,0.006396196623775621,0.008549907110819441,0.025360649656708017,0.0,0.0015326361341507393,0.7092333333333333,3.4,3.4
Human,sub-015,hum,social,40.48275862068966,0.06896551724137931,0.008160273830526105,0.029287303161719475,0.02031201847531223,0.0,0.010236375251855128,0.0009398496240601503,0.06893582034347309,0.06297687762554635,0.059325162406288115,0.05253324521535217,0.039913243563599876,0.1336105325838966,0.0027151211361737676,0.012266861014448387,0.014981982150622153,0.017308149785606866,0.0,0.003164495009243178,0.6679105263157895,3.3,3.0
Human,sub-016,bot,nonsocial,25.0625,0.1875,0.0068368189968092356,0.015853902724266705,0.03365904745452982,0.0,0.004530584069910219,0.0,0.06088035324551599,0.07316265773576831,0.058568363033690236,0.07999890606647315,0.038704596692674134,0.13163612283496032,0.008172361515269434,0.0004887585532746823,0.008661120068544116,0.02832477154679117,0.0,0.0021390374331550803,0.5635227272727273,2.0,2.0
Human,sub-016,bot,social,22.27027027027027,0.16216216216216217,0.01046187214917865,0.022414254485150005,0.012206940565720904,0.0,0.0,0.0,0.04508306720004956,0.11107903765761058,0.04048275013534871,0.08809102646717162,0.03640361289831674,0.14862061132237106,0.004285714285714286,0.0007575757575757576,0.005043290043290043,0.020489628975937292,0.0,0.003698752228163993,0.63554,1.9,1.625
Human,sub-016,hum,nonsocial,29.8,0.13333333333333333,0.01080592547526,0.013531825193033727,0.01735249925431785,0.0,0.0072716799240980295,0.0,0.048961929846709606,0.09710632738755716,0.06912678057648149,0.08295640029276086,0.05420577190511875,0.16513661673596847,0.015526459906612097,0.0021929824561403508,0.017719442362752445,0.0403511243220464,0.0017306066370746142,-0.0005540166204986149,0.7023736842105264,2.9,2.75
Human,sub-016,hum,social,33.793103448275865,0.06896551724137931,0.009439255780151609,0.030523601527221927,0.016637648077266705,0.0012077294685990338,0.008294477462290816,0.0008169934640522876,0.06691970577958237,0.0925697365266483,0.06309034356529902,0.07139056075345218,0.057925368764685486,0.15690667076685016,0.004007237172871848,0.0004084967320261438,0.004415733904897991,0.03659389949114486,0.0,0.0014768728004022123,0.7081944444444445,2.3,2.375
Human,sub-017,bot,nonsocial,26.86842105263158,0.13157894736842105,0.003496478949124134,0.020429781942077473,0.008358681875913225,0.0,0.0023166157958784688,0.0025665124349334876,0.03716807099792679,0.08753273497092028,0.03546494883676043,0.028857801431338818,0.054490406657663255,0.12238429587940268,0.004181082752511324,0.0219098032954706,0.026090886047981925,0.025755370402858285,0.005117566739957632,0.001519756838905775,0.6464857142857143,3.4,2.1
Human,sub-017,bot,social,28.384615384615383,0.1282051282051282,0.010167734184038183,0.040609268757724755,0.006457354326537069,0.0019330734243014943,0.010472039907523779,0.0,0.06963947060012528,0.12018624445803576,0.03938707372339129,0.05289474973897833,0.06039314541627436,0.147955094181618,0.0011947431302270011,0.02669161011342392,0.02788635324365092,0.012883167836474552,0.007867220472412314,0.0015875428552127137,0.45186296296296297,2.8,2.4
Human,sub-017,hum,nonsocial,23.275,0.125,0.00865450803344042,0.01836969021075719,0.012676955114996028,0.0,0.007961966698355083,0.0,0.04766312005754872,0.09192946587432399,0.04597046376635376,0.04680824355160613,0.05177321152141527,0.13093467707203277,0.00196078431372549,0.02751464069836403,0.02947542501208952,0.021407794831568537,0.008303599090097352,0.0014900153609831027,0.24117333333333332,3.2,2.5
